5.244423575114200275e+02 1.215480041225646637e-20
4.596491107954580002e+02 1.469701037955879290e-20
4.389761372777700217e+02 1.703126444964475353e-20
3.843619007587510055e+02 1.921103530280361982e-20
3.669335160860450173e+02 2.124079544996174001e-20
3.209280976994850221e+02 2.312635848780055384e-20
3.062081475165409756e+02 2.486234928354098306e-20
2.674541263848699941e+02 2.645034166144739299e-20
2.550451067806619960e+02 2.789155805321696476e-20
2.223207010876859897e+02 2.919461747918943683e-20
2.118296401090630070e+02 3.035987472061814078e-20
1.841779607793110074e+02 3.139742832153244571e-20
1.753083931055930123e+02 3.230993716732721798e-20
1.519904828328749886e+02 3.310787988716012828e-20
1.445149543457930008e+02 3.379513800934110160e-20
1.249299367786949944e+02 3.438081512426961523e-20
1.186598660846210009e+02 3.486889697628195477e-20
1.022698626048690045e+02 3.526684969805174912e-20
9.703189698942999541e+01 3.558012685591564122e-20
8.338307064963869664e+01 3.581489172462623239e-20
7.903438536535620074e+01 3.597903868902036587e-20
6.773423806365940436e+01 3.607712265973921936e-20
6.414660783752850648e+01 3.611972225209936891e-20
5.485632947626010036e+01 3.610933222610137095e-20
5.191741660310910333e+01 3.605753718054197522e-20
4.432634904481749771e+01 3.596532441999446603e-20
4.193483250902639980e+01 3.584457374087803584e-20
3.576640055693810183e+01 3.569418428545821606e-20
3.382893305244780180e+01 3.552330190045524318e-20
2.883271949906599829e+01 3.532902131949964716e-20
2.726690532926020083e+01 3.511852161953256706e-20
2.322753679574810093e+01 3.488741948291196401e-20
2.196464003488220129e+01 3.464327838381542130e-20
1.870355551389780047e+01 3.438005145951688137e-20
1.768594507472679922e+01 3.410467361893190065e-20
1.505398950711339978e+01 3.381043557255924665e-20
1.423511518823159960e+01 3.350597357554152740e-20
1.211300627471289992e+01 3.318435734964257895e-20
1.145458727880300032e+01 3.285251928332717379e-20
9.743376515797539383e+00 3.250215560132269872e-20
9.213760368698860503e+00 3.213992354403773136e-20
7.832645501611460226e+00 3.175803438646543907e-20
7.406556905986099615e+00 3.136294778755839585e-20
6.291031746677889558e+00 3.094652646952674824e-20
5.947895810967859909e+00 3.051623708767481468e-20
5.046857544523989603e+00 3.006589822081940070e-20
4.770744730405129808e+00 2.960546288502518807e-20
4.045185818041169945e+00 2.913026441395420135e-20
3.823634394942979853e+00 2.864841050043875420e-20
3.240852310261840064e+00 2.815479084137872809e-20
3.063230654966810018e+00 2.765352092188566378e-20
2.595051817142710160e+00 2.714012009362911511e-20
2.452595199728099917e+00 2.661565531459014875e-20
2.075764333048260024e+00 2.607623002073571972e-20
1.961188431635970009e+00 2.552141212880392165e-20
1.657329325222739902e+00 2.494921312623961896e-20
1.565121042737080082e+00 2.436157018793537588e-20
1.320434589163349992e+00 2.375797002526665880e-20
1.246249928917579908e+00 2.313969920335019035e-20
1.049611292915030081e+00 2.250704244999019384e-20
9.900808554052790145e-01 2.185733077346422736e-20
8.317873597655559559e-01 2.118941844451706505e-20
7.838136464514789958e-01 2.049886916175284152e-20
6.559750031568439832e-01 1.978700552647145630e-20
6.173227211200670306e-01 1.905848076408450902e-20
5.148086503388410451e-01 1.831691168920575531e-20
4.839379686450209772e-01 1.756954504975047656e-20
4.025930210804700149e-01 1.682016759595996281e-20
3.782380180190719754e-01 1.608166114131819268e-20
3.148728651424950176e-01 1.535618946420495691e-20
2.959771134363939904e-01 1.464674810155345165e-20
2.468935775850779890e-01 1.395023692807720440e-20
2.322119351993570113e-01 1.326297793725892607e-20
1.939839599775819989e-01 1.258259136593186357e-20
1.825136801341890047e-01 1.190478405822297929e-20
1.524914388010260025e-01 1.122858255875441844e-20
1.434542303404819918e-01 1.055289023575895191e-20
1.197677896627340061e-01 9.879184409431216761e-21
1.126354776918520040e-01 9.209580865865973426e-21
9.394456423272129486e-02 8.546022677157642283e-21
8.830706060560940263e-02 7.890412672016171199e-21
7.351018766865030640e-02 7.245098835785413113e-21
6.904598890180750626e-02 6.614332425760820280e-21
5.733660896370450233e-02 6.000729734756091247e-21
5.380613871545839727e-02 5.409083240438901309e-21
4.455646802791279892e-02 4.841563373372886311e-21
4.177435889836379757e-02 4.303938710823060261e-21
3.452306297756260051e-02 3.797113531860427238e-21
3.235038847973940174e-02 3.325640017958591342e-21
2.670195756844440105e-02 2.888555477322472023e-21
2.501100949877390137e-02 2.488513082079498019e-21
2.061785252026920173e-02 2.123563826379549767e-21
1.930436699675720097e-02 1.795398782093302585e-21
1.588930357011409875e-02 1.501790144207572966e-21
1.486937163943559924e-02 1.243272098719990279e-21
1.222004563094740079e-02 1.017844224616282748e-21
1.142907916780989963e-02 8.248400069105747062e-22
9.374648661350730439e-03 6.624259282833654314e-22
8.761060806946210575e-03 5.276029774027015572e-22
7.172796558901720423e-03 4.201472984877310525e-22
6.699112304040739756e-03 3.359841752265055366e-22
5.475849602004360071e-03 2.698248497473203929e-22
5.110819819126699581e-03 2.174208260630813132e-22
4.164608093834010205e-03 1.757104114820382424e-22
3.881438679223359924e-03 1.422914625571393585e-22
3.149370118332560191e-03 1.154586788902662493e-22
2.931657000800449824e-03 9.386855638475421884e-23
2.375269093634100204e-03 7.646449927954953012e-23
2.210234419404930213e-03 6.238496060401820010e-23
1.789988517806600067e-03 5.096021707100903369e-23
1.665710794754349938e-03 4.169817890309314233e-23
1.353836135489519966e-03 3.417281974347539330e-23
1.261855403678120106e-03 2.804198989622084887e-23
1.030006322676899934e-03 2.301684313150252650e-23
9.612053414220119970e-04 1.889190361720793463e-23
7.878577580258009716e-04 1.549327905055893316e-23
7.363876810258919523e-04 1.269103325594566759e-23
6.068245617506889912e-04 1.037008907627689147e-23
5.681528240671269731e-04 8.431281744576309738e-24
4.678268044803950230e-04 6.807813993023820816e-24
4.378855858232209874e-04 5.457010646498827830e-24
3.622101095428979897e-04 4.332894073874910812e-24
3.395211683777390153e-04 3.396619830747997538e-24
2.820675810559780130e-04 2.615976663426988591e-24
2.647985592291930181e-04 1.964265626418272824e-24
2.209162427804679948e-04 1.421160254737539011e-24
2.077150762939920109e-04 9.709706020129436437e-25
1.740012919200360124e-04 5.950684439720217174e-25
