8	2.08E-08	4.67E-12	
8	2.62E-08	3.61E-14	
8	3.31E-08	2.15E-16	
9	4.10E-10	907.4921841	
9	5.17E-10	933.2229323	
9	6.51E-10	1121.862347	
9	8.20E-10	1245.620276	
9	1.03E-09	1218.816935	
9	1.30E-09	991.1088399	
9	1.64E-09	615.6252668	
9	2.07E-09	263.0307341	
9	2.60E-09	70.06941949	
9	3.28E-09	11.06841557	
9	4.13E-09	1.059354054	
9	5.21E-09	6.58E-02	
9	6.56E-09	2.84E-03	
9	8.27E-09	8.92E-05	
9	1.04E-08	2.08E-06	
9	1.31E-08	3.64E-08	
9	1.65E-08	4.84E-10	
9	2.08E-08	4.90E-12	
9	2.62E-08	3.78E-14	
9	3.31E-08	2.26E-16	
10	4.10E-10	966.1402296	
10	5.17E-10	990.202941	
10	6.51E-10	1187.185234	
10	8.20E-10	1314.836691	
10	1.03E-09	1283.193522	
10	1.30E-09	1040.547446	
10	1.64E-09	644.4824028	
10	2.07E-09	274.6344112	
10	2.60E-09	73.01042151	
10	3.28E-09	11.51845714	
10	4.13E-09	1.101852551	
10	5.21E-09	6.85E-02	
10	6.56E-09	2.96E-03	
10	8.27E-09	9.28E-05	
10	1.04E-08	2.16E-06	
10	1.31E-08	3.79E-08	
10	1.65E-08	5.04E-10	
10	2.08E-08	5.10E-12	
10	2.62E-08	3.94E-14	
10	3.31E-08	2.35E-16	
11	4.10E-10	1024.135983	
11	5.17E-10	1045.688797	
11	6.51E-10	1249.942114	
11	8.20E-10	1380.412464	
11	1.03E-09	1343.220833	
11	1.30E-09	1085.780381	
11	1.64E-09	670.3125359	
11	2.07E-09	284.786696	
11	2.60E-09	75.53293022	
11	3.28E-09	11.89937353	
11	4.13E-09	1.137617228	
11	5.21E-09	7.07E-02	
11	6.56E-09	3.06E-03	
11	8.27E-09	9.58E-05	
11	1.04E-08	2.23E-06	
11	1.31E-08	3.92E-08	
11	1.65E-08	5.20E-10	
11	2.08E-08	5.26E-12	
11	2.62E-08	4.07E-14	
11	3.31E-08	2.42E-16	
12	4.10E-10	1082.01079	
12	5.17E-10	1100.164563	
12	6.51E-10	1310.66364	
12	8.20E-10	1442.8896	
12	1.03E-09	1399.388795	
12	1.30E-09	1127.178687	
12	1.64E-09	693.3343541	
12	2.07E-09	293.5786518	
12	2.60E-09	77.66113057	
12	3.28E-09	12.21500882	
12	4.13E-09	1.167017641	
12	5.21E-09	7.25E-02	
12	6.56E-09	3.13E-03	
12	8.27E-09	9.83E-05	
12	1.04E-08	2.29E-06	
12	1.31E-08	4.02E-08	
12	1.65E-08	5.34E-10	
12	2.08E-08	5.40E-12	
12	2.62E-08	4.17E-14	
12	3.31E-08	2.49E-16	
13	4.10E-10	1140.033892	
13	5.17E-10	1153.843989	
13	6.51E-10	1369.556673	
13	8.20E-10	1502.453215	
13	1.03E-09	1451.84237	
13	1.30E-09	1164.838189	
13	1.64E-09	713.600048	
13	2.07E-09	301.0323457	
13	2.60E-09	79.40133755	
13	3.28E-09	12.46643828	
13	4.13E-09	1.190160594	
13	5.21E-09	7.40E-02	
13	6.56E-09	3.20E-03	
13	8.27E-09	1.00E-04	
13	1.04E-08	2.34E-06	
13	1.31E-08	4.10E-08	
13	1.65E-08	5.45E-10	
13	2.08E-08	5.51E-12	
13	2.62E-08	4.26E-14	
13	3.31E-08	2.54E-16	
14	4.10E-10	1198.707692	
14	5.17E-10	1207.182152	
14	6.51E-10	1427.121642	
14	8.20E-10	1559.61945	
14	1.03E-09	1501.057175	
14	1.30E-09	1199.131046	
14	1.64E-09	731.3392156	
14	2.07E-09	307.2482572	
14	2.60E-09	80.78135073	
14	3.28E-09	12.65819195	
14	4.13E-09	1.207485996	
14	5.21E-09	7.50E-02	
14	6.56E-09	3.24E-03	
14	8.27E-09	1.02E-04	
14	1.04E-08	2.37E-06	
14	1.31E-08	4.16E-08	
14	1.65E-08	5.53E-10	
14	2.08E-08	5.60E-12	
14	2.62E-08	4.32E-14	
14	3.31E-08	2.58E-16	
15	4.10E-10	1258.297761	
15	5.17E-10	1260.388074	
15	6.51E-10	1483.563025	
15	8.20E-10	1614.577285	
15	1.03E-09	1547.191934	
15	1.30E-09	1230.17622	
15	1.64E-09	746.6280925	
15	2.07E-09	312.2632214	
15	2.60E-09	81.81245612	
15	3.28E-09	12.79223713	
15	4.13E-09	1.219190371	
15	5.21E-09	7.57E-02	
15	6.56E-09	3.28E-03	
15	8.27E-09	1.03E-04	
15	1.04E-08	2.40E-06	
15	1.31E-08	4.21E-08	
15	1.65E-08	5.59E-10	
15	2.08E-08	5.66E-12	
15	2.62E-08	4.37E-14	
15	3.31E-08	2.60E-16	
16	4.10E-10	1319.219061	
16	5.17E-10	1313.825226	
16	6.51E-10	1539.273966	
16	8.20E-10	1667.729869	
16	1.03E-09	1590.62135	
16	1.30E-09	1258.275405	
16	1.64E-09	759.6618182	
16	2.07E-09	316.1672473	
16	2.60E-09	82.52062555	
16	3.28E-09	12.87291227	
16	4.13E-09	1.225699184	
16	5.21E-09	7.61E-02	
16	6.56E-09	3.29E-03	
16	8.27E-09	1.03E-04	
16	1.04E-08	2.41E-06	
16	1.31E-08	4.23E-08	
16	1.65E-08	5.63E-10	
16	2.08E-08	5.69E-12	
16	2.62E-08	4.39E-14	
16	3.31E-08	2.62E-16	
17	4.10E-10	1381.714158	
17	5.17E-10	1367.674993	
17	6.51E-10	1594.426728	
17	8.20E-10	1719.234845	
17	1.03E-09	1631.481565	
17	1.30E-09	1283.539458	
17	1.64E-09	770.5199519	
17	2.07E-09	319.0023864	
17	2.60E-09	82.91937946	
17	3.28E-09	12.90262147	
17	4.13E-09	1.227254087	
17	5.21E-09	7.62E-02	
17	6.56E-09	3.30E-03	
17	8.27E-09	1.04E-04	
17	1.04E-08	2.42E-06	
17	1.31E-08	4.24E-08	
17	1.65E-08	5.64E-10	
17	2.08E-08	5.70E-12	
17	2.62E-08	4.40E-14	
17	3.31E-08	2.62E-16	
18	4.10E-10	1446.110284	
18	5.17E-10	1422.207639	
18	6.51E-10	1649.304541	
18	8.20E-10	1769.378969	
18	1.03E-09	1670.042644	
18	1.30E-09	1306.196055	
18	1.64E-09	779.3602631	
18	2.07E-09	320.846422	
18	2.60E-09	83.03223089	
18	3.28E-09	12.88539109	
18	4.13E-09	1.224253608	
18	5.21E-09	7.60E-02	
18	6.56E-09	3.29E-03	
18	8.27E-09	1.03E-04	
18	1.04E-08	2.41E-06	
18	1.31E-08	4.23E-08	
18	1.65E-08	5.63E-10	
18	2.08E-08	5.69E-12	
18	2.62E-08	4.39E-14	
18	3.31E-08	2.62E-16	
19	4.10E-10	1512.689463	
19	5.17E-10	1477.635986	
19	6.51E-10	1704.114274	
19	8.20E-10	1818.358683	
19	1.03E-09	1706.482848	
19	1.30E-09	1326.397007	
19	1.64E-09	786.2934921	
19	2.07E-09	321.7572647	
19	2.60E-09	82.87745254	
19	3.28E-09	12.82442417	
19	4.13E-09	1.217017663	
19	5.21E-09	0.075574786	
19	6.56E-09	3.27E-03	
19	8.27E-09	1.03E-04	
19	1.04E-08	2.40E-06	
19	1.31E-08	4.21E-08	
19	1.65E-08	5.60E-10	
19	2.08E-08	5.66E-12	
19	2.62E-08	4.37E-14	
19	3.31E-08	2.60E-16	
20	4.10E-10	1581.713352	
20	5.17E-10	1534.157144	
20	6.51E-10	1759.05142	
20	8.20E-10	1866.367219	
20	1.03E-09	1740.988282	
20	1.30E-09	1344.311022	
20	1.64E-09	791.4477905	
20	2.07E-09	321.8028826	
20	2.60E-09	82.4764913	
20	3.28E-09	12.72346764	
20	4.13E-09	1.205919685	
20	5.21E-09	7.49E-02	
20	6.56E-09	3.24E-03	
20	8.27E-09	1.02E-04	
20	1.04E-08	2.38E-06	
20	1.31E-08	4.18E-08	
20	1.65E-08	5.55E-10	
20	2.08E-08	5.62E-12	
20	2.62E-08	4.33E-14	
20	3.31E-08	2.58E-16	
21	4.10E-10	1653.576042	
21	5.17E-10	1592.081099	
21	6.51E-10	1814.429015	
21	8.20E-10	1913.712037	
21	1.03E-09	1773.842995	
21	1.30E-09	1360.176507	
21	1.64E-09	794.9892106	
21	2.07E-09	321.0654859	
21	2.60E-09	81.85418353	
21	3.28E-09	12.58676326	
21	4.13E-09	1.191378873	
21	5.21E-09	0.073961666	
21	6.56E-09	3.20E-03	
21	8.27E-09	1.01E-04	
21	1.04E-08	2.35E-06	
21	1.31E-08	4.13E-08	
21	1.65E-08	5.49E-10	
21	2.08E-08	5.55E-12	
21	2.62E-08	4.28E-14	
21	3.31E-08	2.55E-16	
22	4.10E-10	1728.472711	
22	5.17E-10	1651.527602	
22	6.51E-10	1870.347614	
22	8.20E-10	1960.483025	
22	1.03E-09	1805.137827	
22	1.30E-09	1374.092266	
22	1.64E-09	797.0079113	
22	2.07E-09	319.5987593	
22	2.60E-09	81.02847802	
22	3.28E-09	12.41752456	
22	4.13E-09	1.17371806	
22	5.21E-09	7.29E-02	
22	6.56E-09	3.16E-03	
22	8.27E-09	9.93E-05	
22	1.04E-08	2.32E-06	
22	1.31E-08	4.08E-08	
22	1.65E-08	5.42E-10	
22	2.08E-08	5.48E-12	
22	2.62E-08	4.22E-14	
22	3.31E-08	2.51E-16	
23	4.10E-10	1806.963451	
23	5.17E-10	1712.947646	
23	6.51E-10	1927.269756	
23	8.20E-10	2007.137894	
23	1.03E-09	1835.292679	
23	1.30E-09	1386.400717	
23	1.64E-09	797.7314367	
23	2.07E-09	317.5098915	
23	2.60E-09	80.03051686	
23	3.28E-09	12.22094636	
23	4.13E-09	1.153445702	
23	5.21E-09	7.16E-02	
23	6.56E-09	3.10E-03	
23	8.27E-09	9.77E-05	
23	1.04E-08	2.28E-06	
23	1.31E-08	4.01E-08	
23	1.65E-08	5.33E-10	
23	2.08E-08	5.39E-12	
23	2.62E-08	4.15E-14	
23	3.31E-08	2.47E-16	
24	4.10E-10	1889.182665	
24	5.17E-10	1776.384187	
24	6.51E-10	1985.198279	
24	8.20E-10	2053.657234	
24	1.03E-09	1864.29483	
24	1.30E-09	1397.1218	
24	1.64E-09	797.2046311	
24	2.07E-09	314.8342604	
24	2.60E-09	78.87345255	
24	3.28E-09	11.99947905	
24	4.13E-09	1.130811017	
24	5.21E-09	7.02E-02	
24	6.56E-09	3.04E-03	
24	8.27E-09	9.58E-05	
24	1.04E-08	2.24E-06	
24	1.31E-08	3.93E-08	
24	1.65E-08	5.23E-10	
24	2.08E-08	5.29E-12	
24	2.62E-08	4.07E-14	
24	3.31E-08	2.42E-16	
25	4.10E-10	1975.818161	
25	5.17E-10	1842.382493	
25	6.51E-10	2044.684357	
25	8.20E-10	2100.577751	
25	1.03E-09	1892.62747	
25	1.30E-09	1406.640802	
25	1.64E-09	795.6770893	
25	2.07E-09	311.6864968	
25	2.60E-09	77.58989688	
25	3.28E-09	11.7584894	
25	4.13E-09	1.106336261	
25	5.21E-09	6.86E-02	
25	6.56E-09	2.98E-03	
25	8.27E-09	9.38E-05	
25	1.04E-08	2.19E-06	
25	1.31E-08	3.85E-08	
25	1.65E-08	5.12E-10	
25	2.08E-08	5.18E-12	
25	2.62E-08	3.99E-14	
25	3.31E-08	2.37E-16	
26	4.10E-10	2066.987602	
26	5.17E-10	1910.945582	
26	6.51E-10	2105.671826	
26	8.20E-10	2147.809087	
26	1.03E-09	1920.207964	
26	1.30E-09	1414.92299	
26	1.64E-09	793.1611713	
26	2.07E-09	308.0881648	
26	2.60E-09	76.18917671	
26	3.28E-09	11.49979509	
26	4.13E-09	1.080208606	
26	5.21E-09	6.70E-02	
26	6.56E-09	2.91E-03	
26	8.27E-09	9.17E-05	
26	1.04E-08	2.14E-06	
26	1.31E-08	3.77E-08	
26	1.65E-08	5.01E-10	
26	2.08E-08	5.06E-12	
26	2.62E-08	3.90E-14	
26	3.31E-08	2.31E-16	
27	4.10E-10	2163.514792	
27	5.17E-10	1982.710134	
27	6.51E-10	2168.789708	
27	8.20E-10	2195.949147	
27	1.03E-09	1947.560912	
27	1.30E-09	1422.375571	
27	1.64E-09	789.9136358	
27	2.07E-09	304.1542291	
27	2.60E-09	74.70332411	
27	3.28E-09	11.22859653	
27	4.13E-09	1.05293119	
27	5.21E-09	6.53E-02	
27	6.56E-09	2.83E-03	
27	8.27E-09	8.94E-05	
27	1.04E-08	2.09E-06	
27	1.31E-08	3.68E-08	
27	1.65E-08	4.89E-10	
27	2.08E-08	4.94E-12	
27	2.62E-08	3.80E-14	
27	3.31E-08	2.26E-16	
28	4.10E-10	2265.490154	
28	5.17E-10	2057.622941	
28	6.51E-10	2233.90133	
28	8.20E-10	2244.812309	
28	1.03E-09	1974.510547	
28	1.30E-09	1428.891026	
28	1.64E-09	785.9034128	
28	2.07E-09	299.8877683	
28	2.60E-09	73.13658109	
28	3.28E-09	10.94587812	
28	4.13E-09	1.024609887	
28	5.21E-09	6.35E-02	
28	6.56E-09	2.76E-03	
28	8.27E-09	8.70E-05	
28	1.04E-08	2.04E-06	
28	1.31E-08	3.58E-08	
28	1.65E-08	4.76E-10	
28	2.08E-08	4.81E-12	
28	2.62E-08	3.70E-14	
28	3.31E-08	2.19E-16	
29	4.10E-10	2373.711543	
29	5.17E-10	2136.25462	
29	6.51E-10	2301.536076	
29	8.20E-10	2294.874223	
29	1.03E-09	2001.457684	
29	1.30E-09	1434.776242	
29	1.64E-09	781.32556	
29	2.07E-09	295.3771403	
29	2.60E-09	71.51369245	
29	3.28E-09	10.65565761	
29	4.13E-09	0.995633132	
29	5.21E-09	6.17E-02	
29	6.56E-09	2.68E-03	
29	8.27E-09	8.46E-05	
29	1.04E-08	1.98E-06	
29	1.31E-08	3.48E-08	
29	1.65E-08	4.63E-10	
29	2.08E-08	4.68E-12	
29	2.62E-08	3.60E-14	
29	3.31E-08	2.13E-16	
30	4.10E-10	2488.236511	
30	5.17E-10	2218.488599	
30	6.51E-10	2371.470575	
30	8.20E-10	2345.851099	
30	1.03E-09	2028.13524	
30	1.30E-09	1439.856166	
30	1.64E-09	776.1106967	
30	2.07E-09	290.6096248	
30	2.60E-09	69.8346056	
30	3.28E-09	10.35821735	
30	4.13E-09	0.966038322	
30	5.21E-09	5.99E-02	
30	6.56E-09	2.60E-03	
30	8.27E-09	8.22E-05	
30	1.04E-08	1.92E-06	
30	1.31E-08	3.38E-08	
30	1.65E-08	4.50E-10	
30	2.08E-08	4.54E-12	
30	2.62E-08	3.49E-14	
30	3.31E-08	2.07E-16	
31	4.10E-10	2609.881716	
31	5.17E-10	2304.866351	
31	6.51E-10	2444.175344	
31	8.20E-10	2398.140035	
31	1.03E-09	2054.862733	
31	1.30E-09	1444.371923	
31	1.64E-09	770.4134055	
31	2.07E-09	285.6558344	
31	2.60E-09	68.11908769	
31	3.28E-09	10.05675296	
31	4.13E-09	0.936133565	
31	5.21E-09	5.80E-02	
31	6.56E-09	2.52E-03	
31	8.27E-09	7.97E-05	
31	1.04E-08	1.87E-06	
31	1.31E-08	3.28E-08	
31	1.65E-08	4.36E-10	
31	2.08E-08	4.40E-12	
31	2.62E-08	3.38E-14	
31	3.31E-08	2.00E-16	
32	4.10E-10	2738.662917	
32	5.17E-10	2395.1982	
32	6.51E-10	2519.332479	
32	8.20E-10	2451.355919	
32	1.03E-09	2081.284666	
32	1.30E-09	1448.087796	
32	1.64E-09	764.1323133	
32	2.07E-09	280.4904657	
32	2.60E-09	66.36372295	
32	3.28E-09	9.750998441	
32	4.13E-09	0.905902764	
32	5.21E-09	5.61E-02	
32	6.56E-09	2.44E-03	
32	8.27E-09	7.72E-05	
32	1.04E-08	1.81E-06	
32	1.31E-08	3.18E-08	
32	1.65E-08	4.23E-10	
32	2.08E-08	4.26E-12	
32	2.62E-08	3.28E-14	
32	3.31E-08	1.94E-16	
33	4.10E-10	2875.571554	
33	5.17E-10	2490.127818	
33	6.51E-10	2597.492149	
33	8.20E-10	2505.954828	
33	1.03E-09	2107.760178	
33	1.30E-09	1451.267097	
33	1.64E-09	757.4301014	
33	2.07E-09	275.1849545	
33	2.60E-09	64.58784251	
33	3.28E-09	9.444010109	
33	4.13E-09	0.875637808	
33	5.21E-09	5.42E-02	
33	6.56E-09	2.36E-03	
33	8.27E-09	7.46E-05	
33	1.04E-08	1.75E-06	
33	1.31E-08	3.08E-08	
33	1.65E-08	4.09E-10	
33	2.08E-08	4.12E-12	
33	2.62E-08	3.17E-14	
33	3.31E-08	1.87E-16	
34	4.10E-10	3020.558316	
34	5.17E-10	2589.367385	
34	6.51E-10	2678.216573	
34	8.20E-10	2561.428941	
34	1.03E-09	2133.83156	
34	1.30E-09	1453.607448	
34	1.64E-09	750.1720282	
34	2.07E-09	269.7014396	
34	2.60E-09	62.7847726	
34	3.28E-09	9.134999458	
34	4.13E-09	0.845271968	
34	5.21E-09	5.23E-02	
34	6.56E-09	2.28E-03	
34	8.27E-09	7.21E-05	
34	1.04E-08	1.69E-06	
34	1.31E-08	2.97E-08	
34	1.65E-08	3.95E-10	
34	2.08E-08	3.98E-12	
34	2.62E-08	3.06E-14	
34	3.31E-08	1.81E-16	
35	4.10E-10	3174.723396	
35	5.17E-10	2693.5937	
35	6.51E-10	2762.059188	
35	8.20E-10	2618.218065	
35	1.03E-09	2159.834481	
35	1.30E-09	1455.351511	
35	1.64E-09	742.5067705	
35	2.07E-09	264.1042121	
35	2.60E-09	60.97156265	
35	3.28E-09	8.826618339	
35	4.13E-09	0.815056594	
35	5.21E-09	5.05E-02	
35	6.56E-09	2.20E-03	
35	8.27E-09	6.96E-05	
35	1.04E-08	1.63E-06	
35	1.31E-08	2.87E-08	
35	1.65E-08	3.81E-10	
35	2.08E-08	3.84E-12	
35	2.62E-08	2.95E-14	
35	3.31E-08	1.74E-16	
36	4.10E-10	3338.007074	
36	5.17E-10	2802.464714	
36	6.51E-10	2848.511577	
36	8.20E-10	2675.745177	
36	1.03E-09	2185.260842	
36	1.30E-09	1456.171135	
36	1.64E-09	734.2900512	
36	2.07E-09	258.3522486	
36	2.60E-09	59.14062246	
36	3.28E-09	8.517912052	
36	4.13E-09	0.784907959	
36	5.21E-09	4.86E-02	
36	6.56E-09	2.12E-03	
36	8.27E-09	6.70E-05	
36	1.04E-08	1.57E-06	
36	1.31E-08	2.77E-08	
36	1.65E-08	3.67E-10	
36	2.08E-08	3.70E-12	
36	2.62E-08	2.84E-14	
36	3.31E-08	1.67E-16	
37	4.10E-10	3511.862576	
37	5.17E-10	2916.88316	
37	6.51E-10	2938.323304	
37	8.20E-10	2734.615109	
37	1.03E-09	2210.572762	
37	1.30E-09	1456.39	
37	1.64E-09	725.7086325	
37	2.07E-09	252.5212777	
37	2.60E-09	57.31103739	
37	3.28E-09	8.211758444	
37	4.13E-09	0.755095398	
37	5.21E-09	4.67E-02	
37	6.56E-09	2.04E-03	
37	8.27E-09	6.45E-05	
37	1.04E-08	1.51E-06	
37	1.31E-08	2.66E-08	
37	1.65E-08	3.54E-10	
37	2.08E-08	3.56E-12	
37	2.62E-08	2.73E-14	
37	3.31E-08	1.61E-16	
38	4.10E-10	3696.253216	
38	5.17E-10	3036.467701	
38	6.51E-10	3030.927111	
38	8.20E-10	2794.192388	
38	1.03E-09	2235.221502	
38	1.30E-09	1455.661214	
38	1.64E-09	716.6120744	
38	2.07E-09	246.5681257	
38	2.60E-09	55.47450565	
38	3.28E-09	7.907065914	
38	4.13E-09	0.725520954	
38	5.21E-09	4.49E-02	
38	6.56E-09	1.96E-03	
38	8.27E-09	6.20E-05	
38	1.04E-08	1.46E-06	
38	1.31E-08	2.56E-08	
38	1.65E-08	3.40E-10	
38	2.08E-08	3.42E-12	
38	2.62E-08	2.62E-14	
38	3.31E-08	1.54E-16	
39	4.10E-10	3892.705363	
39	5.17E-10	3162.090999	
39	6.51E-10	3127.000525	
39	8.20E-10	2854.991168	
39	1.03E-09	2259.585346	
39	1.30E-09	1454.248599	
39	1.64E-09	707.1536359	
39	2.07E-09	240.5545926	
39	2.60E-09	53.64633483	
39	3.28E-09	7.606103841	
39	4.13E-09	0.696395264	
39	5.21E-09	4.31E-02	
39	6.56E-09	1.88E-03	
39	8.27E-09	5.96E-05	
39	1.04E-08	1.40E-06	
39	1.31E-08	2.46E-08	
39	1.65E-08	3.26E-10	
39	2.08E-08	3.28E-12	
39	2.62E-08	2.51E-14	
39	3.31E-08	1.47E-16	
40	4.10E-10	4101.06282	
40	5.17E-10	3293.208052	
40	6.51E-10	3225.797231	
40	8.20E-10	2916.214025	
40	1.03E-09	2282.999962	
40	1.30E-09	1451.743102	
40	1.64E-09	697.1576268	
40	2.07E-09	234.4294223	
40	2.60E-09	51.81629878	
40	3.28E-09	7.307483931	
40	4.13E-09	0.667592053	
40	5.21E-09	4.13E-02	
40	6.56E-09	1.80E-03	
40	8.27E-09	5.71E-05	
40	1.04E-08	1.34E-06	
40	1.31E-08	2.36E-08	
40	1.65E-08	3.13E-10	
40	2.08E-08	3.15E-12	
40	2.62E-08	2.40E-14	
40	3.31E-08	1.41E-16	
41	4.10E-10	4323.040841	
41	5.17E-10	3430.74279	
41	6.51E-10	3328.004938	
41	8.20E-10	2978.365637	
41	1.03E-09	2305.83146	
41	1.30E-09	1448.400261	
41	1.64E-09	686.7714546	
41	2.07E-09	228.250715	
41	2.60E-09	49.99837997	
41	3.28E-09	7.013233256	
41	4.13E-09	0.639297591	
41	5.21E-09	3.95E-02	
41	6.56E-09	1.72E-03	
41	8.27E-09	5.47E-05	
41	1.04E-08	1.29E-06	
41	1.31E-08	2.26E-08	
41	1.65E-08	3.00E-10	
41	2.08E-08	3.01E-12	
41	2.62E-08	2.30E-14	
41	3.31E-08	1.35E-16	
42	4.10E-10	4558.527667	
42	5.17E-10	3574.111605	
42	6.51E-10	3432.827851	
42	8.20E-10	3040.614113	
42	1.03E-09	2327.409595	
42	1.30E-09	1443.824693	
42	1.64E-09	675.8328704	
42	2.07E-09	221.9726978	
42	2.60E-09	48.18352673	
42	3.28E-09	6.722114592	
42	4.13E-09	0.611398664	
42	5.21E-09	3.78E-02	
42	6.56E-09	1.65E-03	
42	8.27E-09	5.24E-05	
42	1.04E-08	1.23E-06	
42	1.31E-08	2.16E-08	
42	1.65E-08	2.87E-10	
42	2.08E-08	2.88E-12	
42	2.62E-08	2.19E-14	
42	3.31E-08	1.28E-16	
43	4.10E-10	4809.484093	
43	5.17E-10	3724.309872	
43	6.51E-10	3540.979051	
43	8.20E-10	3103.468841	
43	1.03E-09	2348.101425	
43	1.30E-09	1438.273046	
43	1.64E-09	664.4880081	
43	2.07E-09	215.6512981	
43	2.60E-09	46.38475734	
43	3.28E-09	6.435969046	
43	4.13E-09	0.584062628	
43	5.21E-09	3.61E-02	
